timestamp,SlurryPDI_kgpercm2g_ASide_G220PDI134046B,OxygenPDI_kgpercm2g_ASide_G220PDI134058B,SlurrySPMMagFlow_m3perh_G220FI133018A,CTSbased1ststagetemperature_oc_G220TY134703,Slurrypressure_kgpercm2g_ASide_G220PI134046A,OxygenFlowtoMixers_kgperh_ASide_G220FIC134333.MEAS,OxygenControlvalveSPPV_kgperh_ASide_G220FIC134333.SPT,OxygenPDI_kgpercm2g_ASide_G220PDI134058B_minus_SlurryPDI_kgpercm2g_ASide_G220PDI134046B
2023-03-13 10:11:00,-3.115674093556842,-2.563087563432233,0.1047965336320568,-3.502258165322521,-2.881860229354101,1.0705094010587417,0.062413566785869,0.9373503273500088
2023-03-13 10:12:00,-3.472227751009932,-2.9931118633015346,0.0997025234392607,3.1653074987922776,-3.132080388297233,1.1030681116151235,0.0694108102878312,0.7281707954226381
2023-03-13 10:13:00,-4.085108765225855,-3.3872761851569,0.0627499674652119,2.7361948854190823,-3.5399487004759367,0.7433430730207962,0.0693323674161257,1.1673607905511356
2023-03-13 10:14:00,-4.386219448243799,-3.943732815061569,-0.0562744171018359,0.9225718620894896,-3.779566678194267,0.6860513870884718,0.0692539245443974,0.5431847095866804
2023-03-13 10:15:00,-4.955058867154319,-4.023078741075347,-0.1610996980026127,0.5314998730109157,-4.324164681190932,0.717078541826782,0.0691754816726919,1.614098551111936
2023-03-13 10:16:00,-4.618129756071477,-3.9613921048924743,-0.0089996284361632,0.7810033825922718,-4.061063003202374,0.3757293533316408,0.0690970388009636,1.01379416503076
2023-03-13 10:17:00,-5.849687598928008,-4.763516724933879,0.32320352518698,0.8536814171874051,-5.0982632901863365,0.6565856382829914,0.4214631562667583,1.8730170774611437
2023-03-13 10:18:00,-6.578081723677515,-5.206688666567696,0.1422160010089044,1.140871537993958,-5.732985405373688,0.83104436310883,0.1446453111756196,2.4535176884369463
2023-03-13 10:19:00,-7.513344401828854,-6.301782297937223,0.0852609581994468,1.2640390531381802,-6.535838761207818,0.9793266300899952,0.0749780369596914,1.980966247903799
2023-03-13 10:20:00,-7.681733000803937,-6.5437874343410645,-0.1885499862234205,1.1461077503572643,-6.596538226412407,0.6944801390356711,0.0665839119785924,1.792073760248549
2023-03-13 10:21:00,-7.146530725607153,-6.1059004605994165,-0.0891415256685608,0.9369896719753906,-6.219643046277966,0.6395170352288664,0.0581897869974705,1.6254351846796875
2023-03-13 10:22:00,-7.919117921932376,-6.670992821351439,-0.0382247120203134,0.6854823593953656,-6.8940924614178325,0.5938698341506811,0.0497956620163486,2.021139153226569
2023-03-13 10:23:00,-8.251395820930131,-7.1740819793886,-0.0263175188427842,0.4236137341199076,-7.214420680615207,0.5626417108640835,0.0414015370352496,1.589259658638308
2023-03-13 10:24:00,-7.150242637662574,-6.161533408942655,-0.0031279239782304,0.8950976347416985,-6.245948973806053,0.1370315795459728,0.0330074120541278,1.5048218906922433
2023-03-13 10:25:00,-7.638705340011121,-6.751336606955054,0.1612418689013389,0.5890226703943259,-6.728892868660733,0.0493375262702811,0.027924313966776,1.216660111285183
2023-03-13 10:26:00,0.6367722040039695,-0.8920778390770061,-0.1042422455661515,1.228020463663709,0.5738396355688778,-1.314217030679325,0.0072964206802639,-3.4702388748642345
2023-03-13 10:27:00,5.082437190644613,3.8147252549069655,-0.1191244854909046,-0.6586232361823569,4.525132193031693,-4.692208119054446,-0.382535512322927,-2.378367321879508
2023-03-13 10:28:00,4.664341056022901,3.397667668262942,-0.0559442723447188,-2.6149887329982358,4.141172234467898,-3.2170579103115,-0.3780981908737042,-2.421790516200327
2023-03-13 10:29:00,4.623744112652383,3.446709655701997,-0.0560857827641122,-3.357577267010265,4.186055578366527,-2.0736973942860213,-0.3699349682642066,-2.21871029452654
2023-03-13 10:30:00,4.080652555675576,3.2644774893650257,-0.0144942503204901,-3.7363104435950505,3.669977075338097,-1.8733384744969208,-0.3345626429724901,-1.4427850411808825
2023-03-13 10:31:00,3.847496247458493,3.141478033760342,0.1643583895774849,-3.9860122835837584,3.521134621315161,-0.9719217505061348,0.0545280171880721,-1.2133086606463035
2023-03-13 10:32:00,3.2917764485990006,2.961536898777689,-0.0222824503124244,-3.877798019384201,3.0181165537480568,0.0116530967997525,0.0626912397975927,-0.404226821772977
2023-03-13 10:33:00,2.643679178908899,2.2842751741688474,0.021528204885564,-3.499775029220544,2.4920873422653704,0.0334751928837839,0.0640323096243353,-0.5427858173557774
2023-03-13 10:34:00,2.7651401089708663,2.5934419042163017,-0.160327451779249,-2.957174799070309,2.676880695749356,0.0469656668029523,0.0699285168476632,-0.0949001551776454
2023-03-13 10:35:00,3.3794454093989037,2.935415724286312,-0.3775628406948099,-2.816465873990244,3.166416431469564,0.0355751880439473,0.0781650183780873,-0.6580618007223509
2023-03-13 10:36:00,3.593803676483345,3.1999014068913403,-0.0161290642193921,-2.5950122235367736,3.374935267107865,-0.3590357773591167,0.0864015199085114,-0.5185120602417191
2023-03-13 10:37:00,3.256513341554283,2.99693440650684,0.1981269428697135,-2.087225751455265,3.056703044566501,-0.2955977782448101,0.0946380214389356,-0.2445001329336592
2023-03-13 10:38:00,3.031625986817247,2.636374932264652,0.037441569713424,-1.6147448099661013,2.8755081486028407,0.1775123262812138,0.1028745229693368,-0.5832551685625493
2023-03-13 10:39:00,3.172302123231133,2.8468539643841253,-0.0400290355507223,-0.8819112144092236,2.913557154984713,0.2017550921178931,0.1160675320217408,-0.4062295092153887
2023-03-13 10:40:00,2.985565190755369,2.915709992492788,0.1596169293500985,-0.362955401477038,2.6708263529350904,0.2244614590746142,0.1282807674751305,0.1650453582987124
2023-03-13 10:41:00,2.6920128471296367,2.4836368192964366,0.0948856007189372,0.1968802621152437,2.414377345895852,0.241198080885021,0.1364862853007435,-0.1878313335163316
2023-03-13 10:42:00,2.1966405076515887,2.410172669804673,0.075315111111829,0.3964774957804513,1.904527670541456,0.2652350628919234,0.1446918031263336,0.7346632594863962
2023-03-13 10:43:00,1.7267504867791148,1.9579529577656352,0.0076892412227107,0.2356180874059217,1.43967132472424,0.7655055122698906,0.159946212158676,0.7240684083382266
