timestamp,SlurryPDI_kgpercm2g_ASide_G220PDI134046B,OxygenPDI_kgpercm2g_ASide_G220PDI134058B,SlurrySPMMagFlow_m3perh_G220FI133018A,CTSbased1ststagetemperature_oc_G220TY134703,Slurrypressure_kgpercm2g_ASide_G220PI134046A,OxygenFlowtoMixers_kgperh_ASide_G220FIC134333.MEAS,OxygenControlvalveSPPV_kgperh_ASide_G220FIC134333.SPT,OxygenPDI_kgpercm2g_ASide_G220PDI134058B_minus_SlurryPDI_kgpercm2g_ASide_G220PDI134046B
2023-03-20 14:02:00,-0.2647879696952709,-0.2171496983455384,0.553849102654232,-0.9319690304713636,-0.4455528417984967,-0.792705333169285,0.3063143771586725,0.0807916413754384
2023-03-20 14:03:00,-0.2060431819839044,-0.2233891482468111,0.0099269632192244,-0.5829450936403172,-0.4081038585706193,-0.792950356912559,0.2392506398879484,-0.0632193924453297
2023-03-20 14:04:00,-0.1351120961348666,-0.2212850325744033,-0.2201818927410499,-0.7167707227143422,-0.3915051421716088,-0.7931953806558328,-0.0091334265059981,-0.2147912923184711
2023-03-20 14:05:00,-0.0436996542268285,-0.2191809169019956,0.277425086963183,-0.5094682654972217,-0.2611833452041049,-0.7934404043990808,-0.0644097083621749,-0.4115362066470646
2023-03-20 14:06:00,-0.0335176422118193,-0.2170768012295878,-0.1823913089981204,-0.9408720823202916,-0.3261370973752843,-0.4749137978258219,0.257179631172735,-0.4291219201291629
2023-03-20 14:07:00,0.0408848284819497,-0.2152005401542742,0.4501083797940079,-0.8123975284590724,-0.1930564832026159,-0.3157730064108423,-0.061553174713003,-0.5888777176992802
2023-03-20 14:08:00,0.047105962889698,-0.2267677003071433,-0.2288768942737466,-0.6432552350377687,-0.1939588664542524,-0.3160180301540903,0.1624287856055172,-0.6293788822810265
2023-03-20 14:09:00,0.1764280852492429,-0.2383348604600124,-1.0323499571126609,-0.6832523141961215,-0.0889217037471922,-0.0143268512620102,-0.7057306356387496,-0.9413875921742828
2023-03-20 14:10:00,0.2822997740962996,-0.2499020206128917,-0.0912079974334129,-0.8141466913110816,0.0143180988050091,0.1278787065040986,-0.6121580970870208,-1.2016747867051651
2023-03-20 14:11:00,0.1958910232084011,-0.253564954661303,-0.1205646805989052,-0.7734704411935713,-0.0752591893255543,0.1051167693477034,0.1827189196241091,-1.0195747926517953
2023-03-20 14:12:00,0.2505521749933194,-0.2535649546612928,0.2008527334998603,-0.4183250990834875,0.0227665982652654,0.1038308114026043,-0.0847513302490041,-1.1401336556792656
2023-03-20 14:13:00,0.2787763183256528,-0.243340447818855,-0.4111378115283527,-0.1706137205787854,0.0266022699674874,0.1025448534575052,-0.189654982604205,-1.1787123593205109
2023-03-20 14:14:00,0.2281866392997438,-0.2310710396079439,0.6028181811942249,-0.0793970215263092,0.0375662526831682,0.1012588955124061,0.059502610832993,-1.03872754304744
2023-03-20 14:15:00,-0.0281364944604198,-0.2188016313970227,1.2793031580914394,-0.2379415939270677,-0.2187616523875332,0.099972937567307,1.6267033186331408,-0.4449836935387505
2023-03-20 14:16:00,0.0601301323502485,-0.201963631549057,-0.3689796207165733,0.4829463483962269,-0.099766306742848,0.0988453236697547,0.0043721204228078,-0.6006787386383039
