timestamp,SlurryPDI_kgpercm2g_ASide_G220PDI134046B,OxygenPDI_kgpercm2g_ASide_G220PDI134058B,SlurrySPMMagFlow_m3perh_G220FI133018A,CTSbased1ststagetemperature_oc_G220TY134703,Slurrypressure_kgpercm2g_ASide_G220PI134046A,OxygenFlowtoMixers_kgperh_ASide_G220FIC134333.MEAS,OxygenControlvalveSPPV_kgperh_ASide_G220FIC134333.SPT,OxygenPDI_kgpercm2g_ASide_G220PDI134058B_minus_SlurryPDI_kgpercm2g_ASide_G220PDI134046B
2023-03-15 17:22:00,-0.0870858027279598,-0.2743045784231501,0.1271850218834648,0.2974010062624699,-0.0629186332499927,0.1788705041875152,-0.0780009235954072,-0.4434662023220487
2023-03-15 17:23:00,0.8827498472607017,0.6743891047242839,-0.2890177533463255,-0.1152291502695551,0.7343070344623411,-0.1496111411219592,-0.0103527910287396,-0.3861096964605298
2023-03-15 17:24:00,0.7181493736598422,0.8285056843393906,-0.0293183790171377,0.1535812885123727,0.5752207562088785,-0.2743461911479217,-0.0546283412767708,0.3337350513414517
2023-03-15 17:25:00,0.841116145236058,0.8212730550417031,0.7388664297738211,-0.0284377273538494,0.7705017375773022,-0.2666284062428806,0.1388597641392281,0.0457787065487484
2023-03-15 17:26:00,0.8201826519773636,0.8184684436457423,0.5408716374930835,0.7124944053200906,0.7896129284028068,0.6344870154030431,1.276983910380565,0.0854557661098697
2023-03-15 17:27:00,0.4582566453337482,0.478294336838247,-0.6866416774291296,1.3447137711660988,0.4356104995229928,0.7913618002006185,-0.5754241363295665,0.0961444853082852
2023-03-15 17:28:00,0.1832659313331497,0.149430505244705,-0.2308279682689328,1.1693407527547357,0.1284641376987101,-0.6547078637304712,-0.4731306520881279,-0.05872315848592
2023-03-15 17:29:00,0.0857734385624027,0.1340060187342265,-0.1627434010036611,0.6763747336895763,-0.0272027492110013,-0.6952566077955177,-0.218444926365364,0.1205926919591042
2023-03-15 17:30:00,0.2202348248902031,0.1185815322237581,-0.0305047566872357,0.2348509146728797,0.0580010560301928,-0.7008637437302303,-0.2158452459897811,-0.2116814081508249
2023-03-15 17:31:00,0.0681278479631245,0.1031570457133101,-0.1042633590082573,0.4784171295108979,-0.0704068329016085,-0.7110527866233615,-0.216945351937604,0.0880903767140481
2023-03-15 17:32:00,0.1436864710237853,0.1945172838405469,0.0245258903806058,-0.1114814308152207,-0.0986289148762688,-0.547938462017332,0.0724428076082052,0.1329559238612051
2023-03-15 17:33:00,0.2472601413021775,0.6957264278859858,-0.2265985217855562,0.0318848653327929,0.0689065844117829,0.546785591042665,-0.2076691626837822,1.0649054789032888
2023-03-15 17:34:00,0.1014775132603181,0.4358268456602239,0.3492216644696941,-0.3497045824714089,-0.0520727300589623,0.6981768444757174,0.1143273174865412,0.7847251714951595
2023-03-15 17:35:00,0.4147986444729297,0.6541422447301375,0.1555521210074908,0.0459295044927531,0.1717863077213887,0.6882297694741516,0.2113606579972113,0.5991132141388882
2023-03-15 17:36:00,0.2640727273785098,0.7345412507752742,-0.0218941468891714,0.1968201065998655,0.1004258597854113,0.6782826944726116,0.1521095397650837,1.117687400649791
2023-03-15 17:37:00,0.1550335719230324,0.1731890655168865,-0.3082087738965285,-0.0341998256876797,-0.0373305224938548,-0.0580241180175003,-0.196538164269068,0.0585505087319163
2023-03-15 17:38:00,0.0690826067884329,0.1053824083315653,0.093072990180757,-0.1981222394189753,-0.0411655611166184,-0.2988153215123227,-0.1782260734086492,0.0911367017481278
2023-03-15 17:39:00,-0.0969490585153276,0.0913606656026919,0.1682601398208344,0.1271280431673302,-0.2212231877453742,-0.3087623965138886,0.225710965801705,0.4248679288019089
2023-03-15 17:40:00,0.0898418686135077,0.0773389228738287,0.035034673798615,0.1133651070151549,-0.0958712412984222,-0.3187094715154286,0.2316335255676586,-0.0195749075347462
