timestamp,1,2,3,4,5,6,7
2024-08-01 00:00:00,-5.950795411990839e-18,-2.5401902803423582e-17,0.2520262124037206,4.263256414560601e-18,-0.7164535763679866,0.000719371725643,0.1639180189861928
2024-08-01 00:01:00,0.4801864941305517,-2.5401902803423582e-17,0.1838812378530478,4.263256414560601e-18,-0.7547161063122141,0.000719371725643,0.9117293498178156
2024-08-01 00:02:00,0.9806603204361576,-2.5401902803423582e-17,-0.1478615359030596,4.263256414560601e-18,-0.7715182258891694,0.000719371725643,0.9191466035280856
2024-08-01 00:03:00,-5.950795411990839e-18,-2.5401902803423582e-17,0.5149019197471326,4.263256414560601e-18,-0.514968600241286,0.000719371725643,0.6395476243433186
2024-08-01 00:04:00,1.0122840796305836,-2.5401902803423582e-17,0.2966652020634884,4.263256414560601e-18,-0.7715182258891694,0.000719371725643,0.3056760646349515
2024-08-01 00:05:00,0.8479823914261784,-2.5401902803423582e-17,0.115736263302375,4.263256414560601e-18,-0.7164535763679866,0.000719371725643,-8.881784197001253e-19
2024-08-01 00:06:00,1.0122840796305836,-2.5401902803423582e-17,-0.0157467947681754,4.263256414560601e-18,-0.9210488271580148,0.000719371725643,0.8322466143447548
2024-08-01 00:07:00,1.200173498757876,-2.5401902803423582e-17,0.2520262124037206,4.263256414560601e-18,-0.8922330342051734,0.000719371725643,0.5989698162771321
2024-08-01 00:08:00,1.144048006851059,-2.5401902803423582e-17,0.7849118141804814,4.263256414560601e-18,-0.8651636529464131,0.000719371725643,0.5253096548481202
2024-08-01 00:09:00,1.2932394378781151,-2.5401902803423582e-17,0.6781804005592937,4.263256414560601e-18,-0.839686588232322,0.000719371725643,0.0574524120213073
2024-08-01 00:10:00,1.256298990664693,-2.5401902803423582e-17,0.5037907343572391,4.263256414560601e-18,-0.8156653557875482,0.000719371725643,0.5640442378125209
2024-08-01 00:11:00,1.3966961624391137,-2.5401902803423582e-17,-0.2313440032896102,4.263256414560601e-18,-0.7929786362564416,0.000719371725643,0.7746491482558815
2024-08-01 00:12:00,-5.950795411990839e-18,-2.5401902803423582e-17,-0.0838676254196333,4.263256414560601e-18,-0.7715182258891694,0.000719371725643,0.100225760756886
2024-08-01 00:13:00,-5.950795411990839e-18,-2.5401902803423582e-17,-0.0157467947681754,4.263256414560601e-18,-0.7511873108043616,0.000719371725643,-8.881784197001253e-19
2024-08-01 00:14:00,-5.950795411990839e-18,-2.5401902803423582e-17,-0.0157467947681754,4.263256414560601e-18,-0.9128812031136336,0.000719371725643,0.5989698162771321
2024-08-01 00:15:00,-5.950795411990839e-18,-2.5401902803423582e-17,-0.0157467947681754,4.263256414560601e-18,-1.0,0.000719371725643,-8.881784197001253e-19
2024-08-01 00:16:00,-5.950795411990839e-18,-2.5401902803423582e-17,-0.171004451159756,4.263256414560601e-18,-1.0,0.000719371725643,-8.881784197001253e-19
2024-08-01 00:17:00,-5.950795411990839e-18,-2.5401902803423582e-17,0.1721944885191715,4.263256414560601e-18,-1.0,0.000719371725643,0.2058720471287205
2024-08-01 00:18:00,-5.950795411990839e-18,-2.5401902803423582e-17,0.1721944885191715,4.263256414560601e-18,-1.0,0.000719371725643,0.0671904856292105
2024-08-01 00:19:00,-5.950795411990839e-18,-2.5401902803423582e-17,0.1721944885191715,4.263256414560601e-18,-5.995204332975845e-18,0.000719371725643,0.7576292436963974
2024-08-01 00:20:00,-5.950795411990839e-18,-2.5401902803423582e-17,-0.0234907834872517,4.263256414560601e-18,-5.995204332975845e-18,0.000719371725643,0.100225760756886
2024-08-01 00:21:00,-5.950795411990839e-18,-2.5401902803423582e-17,0.1721944885191715,4.263256414560601e-18,-5.995204332975845e-18,0.000719371725643,0.0671904856292105
2024-08-01 00:22:00,-5.950795411990839e-18,-2.5401902803423582e-17,0.4968847243478773,4.263256414560601e-18,-5.995204332975845e-18,0.000719371725643,-0.4492662878186966
2024-08-01 00:23:00,-5.950795411990839e-18,-2.5401902803423582e-17,0.6732355626105399,4.263256414560601e-18,-5.995204332975845e-18,0.000719371725643,-0.2424712491783095
2024-08-01 00:24:00,-5.950795411990839e-18,-2.5401902803423582e-17,0.5506961768750228,4.263256414560601e-18,-5.995204332975845e-18,0.000719371725643,-0.3430048774266968
2024-08-01 00:25:00,-5.950795411990839e-18,-2.5401902803423582e-17,0.7419972922182726,4.263256414560601e-18,-5.995204332975845e-18,0.000719371725643,-0.4784389888149888
2024-08-01 00:26:00,-5.950795411990839e-18,-2.5401902803423582e-17,0.8916294308103961,-1.2625676923935223,-5.995204332975845e-18,0.000719371725643,-0.4489454465747388
2024-08-01 00:27:00,-5.950795411990839e-18,-2.5401902803423582e-17,0.9389934451662764,4.263256414560601e-18,-5.995204332975845e-18,0.000719371725643,-0.2582549271484535
2024-08-01 00:28:00,-5.950795411990839e-18,-2.5401902803423582e-17,1.0723823472848824,-1.1416243786990723,-5.995204332975845e-18,0.000719371725643,-0.7088269065220708
2024-08-01 00:29:00,-5.950795411990839e-18,-2.5401902803423582e-17,1.366979915656311,-1.009387321902523,-5.995204332975845e-18,0.000719371725643,-1.398130843173543
2024-08-01 00:30:00,-5.950795411990839e-18,-2.5401902803423582e-17,1.311978349985628,-0.6550167969234785,-5.995204332975845e-18,0.000719371725643,-0.8774888581235327
2024-08-01 00:31:00,-5.950795411990839e-18,-2.5401902803423582e-17,3.552713678800501e-19,4.263256414560601e-18,-5.995204332975845e-18,0.000719371725643,-0.6375604969573513
2024-08-01 00:32:00,-5.950795411990839e-18,-2.5401902803423582e-17,3.552713678800501e-19,-0.9013879672045956,-5.995204332975845e-18,0.000719371725643,-1.4864335278200904
2024-08-01 00:33:00,-5.950795411990839e-18,-2.5401902803423582e-17,3.552713678800501e-19,-0.9640009925712084,-5.995204332975845e-18,0.000719371725643,-0.5027561735002714
2024-08-01 00:34:00,-5.950795411990839e-18,-2.5401902803423582e-17,3.552713678800501e-19,4.263256414560601e-18,-5.995204332975845e-18,0.000719371725643,0.0840108953616812
2024-08-01 00:35:00,-5.950795411990839e-18,-2.5401902803423582e-17,3.552713678800501e-19,-1.1881170348534789,-5.995204332975845e-18,0.000719371725643,-8.881784197001253e-19
2024-08-01 00:36:00,-5.950795411990839e-18,-2.5401902803423582e-17,3.552713678800501e-19,-0.6941357594222787,-5.995204332975845e-18,0.000719371725643,-8.881784197001253e-19
2024-08-01 00:37:00,-1.2116917083170298,-2.5401902803423582e-17,3.552713678800501e-19,-0.6550167969234785,-5.995204332975845e-18,0.000719371725643,-8.881784197001253e-19
2024-08-01 00:38:00,-5.950795411990839e-18,-2.5401902803423582e-17,0.3126489122644829,-0.0462099517671355,-5.995204332975845e-18,0.000719371725643,-8.881784197001253e-19
2024-08-01 00:39:00,-5.950795411990839e-18,-2.5401902803423582e-17,-0.7730839421438014,-0.0307573350681529,-5.995204332975845e-18,0.000719371725643,-8.881784197001253e-19
2024-08-01 00:40:00,-5.950795411990839e-18,-2.5401902803423582e-17,-0.9112071411951344,-0.3117736461878532,-5.995204332975845e-18,0.000719371725643,-1.027424137118762
2024-08-01 00:41:00,-1.2701396107461835,-2.5401902803423582e-17,-0.9772896752250648,-0.5127751540683336,-5.995204332975845e-18,0.000719371725643,-1.0176650145044095
2024-08-01 00:42:00,-5.950795411990839e-18,-2.5401902803423582e-17,-0.9297867198860577,-0.1109296360583638,-5.995204332975845e-18,0.000719371725643,-1.497953215926045
2024-08-01 00:43:00,-1.0536423651573663,-1.5,-1.4315017125028164,-0.3682916034664563,-5.995204332975845e-18,0.000719371725643,-0.9823717782322324
2024-08-01 00:44:00,-1.356108686444865,-2.5401902803423582e-17,-1.4599032704938824,0.3397687589215284,-5.995204332975845e-18,0.000719371725643,-8.881784197001253e-19
2024-08-01 00:45:00,-1.2163279689809303,-1.1780796402418503,3.552713678800501e-19,0.286874261951305,-5.995204332975845e-18,0.000719371725643,-0.9666560316335692
2024-08-01 00:46:00,-5.950795411990839e-18,-2.5401902803423582e-17,3.552713678800501e-19,-0.1919307452444076,-5.995204332975845e-18,0.000719371725643,-1.0176650145044095
2024-08-01 00:47:00,-5.950795411990839e-18,-2.5401902803423582e-17,3.552713678800501e-19,-0.805489152070644,-5.995204332975845e-18,0.000719371725643,-8.881784197001253e-19
2024-08-01 00:48:00,-1.3957098992541606,-2.5401902803423582e-17,3.552713678800501e-19,-0.5127751540683336,-5.995204332975845e-18,0.000719371725643,-0.7660685931995529
2024-08-01 00:49:00,-5.950795411990839e-18,-2.5401902803423582e-17,3.552713678800501e-19,4.263256414560601e-18,-5.995204332975845e-18,0.000719371725643,-0.8374942635303505
2024-08-01 00:50:00,-1.388892232620399,-2.5401902803423582e-17,-1.5,-0.9617963245036636,-5.995204332975845e-18,0.000719371725643,-0.9982634491838271
2024-08-01 00:51:00,-5.950795411990839e-18,-1.0904561238151962,-0.433877871030025,-1.139402015854266,-5.995204332975845e-18,0.000719371725643,-0.7542755039672548
2024-08-01 00:52:00,-0.8922048194657366,-1.1158324341212855,-1.3152507108218523,-0.3682916034664563,-5.995204332975845e-18,0.000719371725643,-0.7542755039672548
2024-08-01 00:53:00,-0.9168405196846692,-0.7026341794222666,-1.2524363715594873,-0.5564745496561095,-5.995204332975845e-18,0.000719371725643,0.1649898808140288
2024-08-01 00:54:00,-0.7211867284128036,-0.5974741709697082,3.552713678800501e-19,-0.4449750762624185,-5.995204332975845e-18,0.000719371725643,-0.3803807647485208
2024-08-01 00:55:00,-5.950795411990839e-18,-1.2957663773885224,3.552713678800501e-19,4.263256414560601e-18,-5.995204332975845e-18,0.000719371725643,-8.881784197001253e-19
2024-08-01 00:56:00,-5.950795411990839e-18,-2.5401902803423582e-17,3.552713678800501e-19,4.263256414560601e-18,-5.995204332975845e-18,0.000719371725643,0.3818077933011159
